date,nb_cars,nb_cars_cxl,nb_bookings,nb_bookings_cxl
2023-04-03,21,3,28,2
2023-04-04,33,4,20,1
2023-04-05,31,4,18,3
2023-04-06,28,5,6,4
2023-04-07,19,6,26,3
2023-04-08,30,5,6,0
2023-04-09,35,5,0,0
2023-04-10,31,4,2,1
2023-04-11,14,2,21,1
2023-04-12,22,2,20,4
2023-04-13,24,4,9,5
2023-04-14,24,3,26,2
2023-04-15,35,4,8,1
2023-04-16,40,4,5,0
2023-04-17,27,4,19,4
2023-04-18,25,5,16,0
2023-04-19,31,2,18,5
2023-04-20,42,6,14,1
2023-04-21,35,4,21,2
2023-04-22,44,5,11,2
2023-04-23,40,5,8,1
2023-04-24,28,2,15,2
2023-04-25,29,2,17,3
2023-04-26,30,3,9,0
2023-04-27,33,1,6,1
2023-04-28,25,1,23,1
2023-04-29,34,1,8,0
2023-04-30,38,1,1,0
2023-05-01,25,1,4,1
2023-05-02,10,1,10,0
2023-05-03,15,1,13,3
2023-05-04,23,4,12,0
2023-05-05,23,2,18,3
2023-05-06,29,5,8,1
2023-05-07,33,4,1,0
2023-05-08,29,3,4,0
2023-05-09,13,1,20,0
2023-05-10,21,1,17,3
2023-05-11,29,4,25,2
2023-05-12,25,3,17,2
2023-05-13,29,4,10,2
2023-05-14,27,6,1,0
2023-05-15,11,4,18,2
2023-05-16,21,4,11,1
2023-05-17,20,4,15,1
2023-05-18,18,2,9,0
2023-05-19,24,2,11,3
2023-05-20,31,5,3,0
2023-05-21,25,4,1,1
2023-05-22,8,4,21,0
2023-05-23,22,3,22,4
2023-05-24,31,5,22,0
2023-05-25,30,3,15,1
2023-05-26,25,3,24,2
2023-05-27,29,3,8,0
2023-05-28,34,3,3,0
2023-05-29,28,3,5,1
2023-05-30,17,2,19,1
2023-05-31,21,3,17,1
2023-06-01,24,4,11,1
2023-06-02,19,5,25,3
2023-06-03,36,7,5,1
2023-06-04,33,6,3,0
2023-06-05,20,4,29,2
2023-06-06,32,4,27,4
2023-06-07,43,8,19,2
2023-06-08,40,4,15,1
2023-06-09,34,3,25,0
2023-06-10,31,3,14,2
2023-06-11,38,4,1,0
2023-06-12,16,3,21,0
2023-06-13,20,3,27,0
2023-06-14,32,3,26,2
2023-06-15,44,5,24,3
2023-06-16,37,4,32,4
2023-06-17,41,6,11,0
2023-06-18,40,5,2,0
2023-06-19,24,5,28,0
2023-06-20,37,3,22,2
